player_name,equipe,positions,age,player_id,player_country_code,umap_1,umap_2,umap_3,cluster
Hiroki Sekine,Reims,DF,21.0,7304dd80,JPN,9.147237,9.8216,-1.7321595,1
Goduine Koyalipou,Lens,FW,24.0,2659a508,CTA,10.103687,9.084442,-5.4437213,2
Lucas Hernández,Paris S,DF,28.0,c3ee18ef,FRA,10.34285,10.215613,-0.6304838,1
Mathis Amougou,Saint,MF,18.0,f93cca97,FRA,9.123965,9.968336,-2.8424487,1
Mamadou Diakhon,Reims,"FW,MF",18.0,331c5a98,FRA,11.024572,7.8831334,-4.371387,2
Mohamed Abdelmoneim,Nice,DF,25.0,bff15d74,EGY,8.9247675,10.239427,-0.4429958,1
Koka,Le Havre,FW,31.0,9fc2531b,EGY,9.768108,9.13882,-5.9063835,2
Zinedine Ferhat,Angers,"FW,MF",31.0,005c0807,ALG,10.551365,9.933084,-3.388929,1
Seko Fofana,Rennes,MF,29.0,5313ed43,CIV,9.698058,9.877347,-3.3292134,1
Antoine Mendy,Nice,DF,20.0,3322e296,SEN,9.550715,9.35912,-1.4956181,1
Ibrahim Sissoko,Saint,FW,28.0,a170541f,MLI,10.2134075,8.24161,-5.7960396,2
Louis Leroux,Nantes,"MF,DF",18.0,88972aa9,FRA,9.338961,8.8569355,-3.450439,1
Albert Grønbaek,Rennes,"MF,FW",23.0,0da5076f,DEN,10.40054,9.483165,-3.96814,1
Senny Mayulu,Paris S,MF,18.0,bac89b96,FRA,10.310057,8.438264,-3.674043,2
Jonathan Rowe,Marseille,"FW,MF",21.0,8c12f884,ENG,11.590108,7.9775167,-4.570079,2
Alidu Seidu,Rennes,DF,24.0,cea59f02,GHA,9.655944,9.667127,-1.7666447,1
Yoann Salmier,Le Havre,DF,31.0,c3725db2,GUF,8.732875,10.4387455,-0.74133635,1
Yvann Macon,Saint,DF,25.0,0bb6e193,FRA,9.3328495,9.450238,-2.0975876,1
Jordan Amavi,Brest,DF,30.0,22721b88,FRA,9.787197,9.985654,-1.7928509,1
Tom Louchet,Nice,"DF,MF",21.0,f999e9be,FRA,10.282535,9.392156,-2.7944975,1
Sekou Mara,Strasbourg,"FW,MF",22.0,3544641e,FRA,9.566013,9.219312,-5.406607,2
Maxime Bernauer,Saint,DF,26.0,43750e5d,FRA,9.244824,11.027445,-1.2083656,1
Boubakar Kouyaté,Montpellier,DF,27.0,562a4799,MLI,8.830986,10.897815,-1.0762253,1
Teddy Teuma,Reims,MF,30.0,5c26ca51,MLT,10.855351,9.794972,-2.7702699,1
Angel Gomes,Lille,MF,23.0,645a3363,ENG,9.822132,9.9743805,-3.7555306,1
Saïd Benrahma,Lyon,"FW,MF",28.0,5a04fd92,ALG,10.486851,9.61409,-4.2000966,1
Augustine Boakye,Saint,"FW,MF",23.0,59e9edb5,GHA,9.944584,9.266778,-4.6097946,2
Mathieu Cafaro,Saint,"MF,FW",27.0,2a657da0,FRA,10.022885,10.314751,-3.4374876,1
Rayan Raveloson,Auxerre,"MF,DF",27.0,fb3236a7,MAD,9.465972,10.535485,-2.8472233,1
George Ilenikhena,Monaco,FW,17.0,78c3ad07,NGA,10.037316,8.749021,-5.7401996,2
Lucas Mincarelli,Montpellier,DF,20.0,02b3733e,FRA,8.812496,10.38982,-2.1486838,1
Jacques Ekomie,Angers,"DF,FW",20.0,8d5016e6,GAB,8.584467,9.689004,-2.194436,1
Mikayil Ngor Faye,Rennes,DF,20.0,b37ae816,SEN,9.38949,10.533057,-1.3746026,1
Abdulai Juma Bah,Lens,DF,18.0,7b505397,SLE,8.768887,10.537848,-0.9902973,1
Pol Lirola,Marseille,DF,26.0,ff800ed8,ESP,8.555382,10.070331,-2.1288562,1
Assane Dioussé,Auxerre,MF,26.0,7f622eef,SEN,9.102354,10.60635,-2.4576666,1
Glen Kamara,Rennes,MF,28.0,4da9191b,FIN,8.916657,9.5890665,-3.2848556,1
Emmanuel Sabbi,Le Havre,"FW,MF",26.0,2e1b7c83,USA,9.588464,9.106323,-5.1666956,2
Ismaël Bennacer,Marseille,MF,26.0,db092d3b,ALG,10.609487,9.395996,-2.4849653,1
Chuba Akpom,Lille,FW,28.0,e2b384d2,ENG,10.166686,8.979959,-6.1212997,2
Luck Zogbé,Brest,DF,19.0,3725b44f,CIV,8.953101,9.66234,-2.7202935,1
Rémy Labeau Lascary,Lens,"FW,MF",21.0,c90f380c,GLP,9.774961,9.45917,-4.779972,2
Yaya Kader Fofana,Reims,"MF,FW",20.0,cedc53d2,MLI,9.43894,9.804832,-3.9679859,1
Rasmus Nicolaisen,Toulouse,DF,27.0,3f319bb9,DEN,8.5451355,10.492316,-1.5047904,1
Marco Asensio,Paris S,"FW,MF",28.0,45af8a54,ESP,10.455554,9.339515,-5.0857644,2
Folarin Balogun,Monaco,FW,23.0,31822f8c,USA,10.254646,9.132832,-5.6047306,2
Andy Delort,Montpellier,FW,32.0,d33c706e,ALG,9.305216,9.066462,-5.4918065,2
Jhoanner Chávez,Lens,"DF,MF",22.0,649b57e9,ECU,9.777667,10.206775,-2.8693445,1
Fodé Ballo-Touré,Le Havre,"DF,MF",27.0,f449640d,SEN,8.68303,9.884462,-1.3715249,1
Nampalys Mendy,Lens,MF,32.0,1598599e,SEN,9.288341,10.239791,-2.4181895,1
Mahamadou Diawara,Le Havre,MF,19.0,1906b842,FRA,8.983991,10.307317,-2.6836157,1
Nikola Maksimović,Montpellier,DF,32.0,16b9d5cf,SRB,8.612075,10.478297,-1.4744918,1
Pierre Cornud,Saint,DF,27.0,edeb21ff,FRA,8.585709,10.1442175,-1.0937638,1
Florian Ayé,Auxerre,FW,27.0,718b8afd,FRA,9.313303,8.830466,-5.8178988,2
Elye Wahi,Marseille,FW,21.0,0d7b6576,FRA,9.821817,9.213467,-6.076095,2
Maxence Caqueret,Lyon,MF,24.0,f81ef10d,FRA,9.143015,10.129214,-3.2957616,1
Jordan Teze,Monaco,DF,24.0,82e9b1bb,NED,8.882691,9.16092,-2.9944727,1
Daler Kuzyaev,Le Havre,MF,31.0,d4e93bab,RUS,8.704185,10.578984,-2.9105158,1
John Joe,Reims,MF,20.0,fd01216a,IRL,8.642335,10.029588,-2.8360324,1
Mohamed Meité,Rennes,FW,16.0,424cbbb3,FRA,9.444046,9.012034,-5.638301,2
Andrew Omobamidele,Strasbourg,DF,22.0,c393a6c4,IRL,8.767158,10.705831,-0.66932297,1
Jean-Kevin Duverne,Nantes,DF,27.0,0cbc8baa,HAI,8.580599,9.949823,-2.1873457,1
Bamba Dieng,Angers,FW,24.0,40774c6b,SEN,9.455031,8.94226,-6.116865,2
Ben Old,Saint,"FW,MF",21.0,e14e818c,NZL,9.212702,9.673005,-4.2791963,1
Amine Harit,Marseille,MF,27.0,e7d59f4f,MAR,9.76303,9.8239765,-3.9734113,1
Tino Kadewere,Nantes,"MF,FW",28.0,7d08063d,ZIM,9.291694,9.1100645,-4.77916,2
Krépin Diatta,Monaco,"DF,FW",25.0,8104e41e,SEN,8.875703,9.328481,-2.102336,1
